Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
2797,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389484002004799489,140,2021-05-04 07:36:16,,,en,Twitter for Android,0,20,hopefully christian porter finally investigated trial prison foun
2798,Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryNow #IStandWithKateThornton https://t.co/iTkOWSkTLU,1389483537833680897,171,2021-05-04 07:34:25,,,en,Twitter for iPhone,103,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquirynow istandwithkatethornton
2799,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389482768183271424,140,2021-05-04 07:31:21,,,en,Twitter for Android,0,10365,kellcey story bear witness countless woman gone also offer message
2800,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389481181951913990,140,2021-05-04 07:25:03,,,en,Twitter for iPad,0,20,hopefully christian porter finally investigated trial prison foun
2801,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389480624830943235,140,2021-05-04 07:22:50,,,en,Twitter for iPhone,0,20,hopefully christian porter finally investigated trial prison foun
2802,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.”  #WeaponizedRape @UN_Women @DominicRaab @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/slGfA1HkHH",1389480052832837632,269,2021-05-04 07:20:34,,,en,Twitter for iPhone,0,0,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” weaponizedrape
2803,RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe…,1389479253171834881,144,2021-05-04 07:17:23,,,en,Twitter for Android,0,14,current status police investigation amp
2804,RT @Tigraweyti21: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. #TigrayWarRapeVictims #WeaponizedRap…,1389479097856761863,140,2021-05-04 07:16:46,,,en,Twitter for Android,0,2,rape used weapon fighting rage remote part tigray region tigraywarrapevictims weaponizedrap
2805,#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw,1389478861423927299,181,2021-05-04 07:15:50,,,en,Twitter for iPhone,0,2,rape used weapon fighting rage remote part tigray region tigraywarrapevictims weaponizedrape
2806,#MonaLisa‘s account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/OOXJlTjkwH,1389478585384251394,275,2021-05-04 07:14:44,,,en,Twitter for iPhone,0,0,monalisa‘s account rape one hundred detailing abuse tigray wave unspeakable atrocity including widespread sexual assault targeting woman committed last month weaponizedrape
2807,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389478548474187782,140,2021-05-04 07:14:35,,,en,Twitter Web App,0,20,hopefully christian porter finally investigated trial prison foun
2808,#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/OOXJlTjkwH,1389478164007735297,278,2021-05-04 07:13:04,,,en,Twitter for iPhone,0,0,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengunshot wound amputated arm wanted known resisted
2809,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389477939205574656,264,2021-05-04 07:12:10,,,en,Twitter for iPhone,0,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2810,"RT @Priyank10450870: This is over-educated, most intellectual, most loving and pluralist and secular Bengal not a sanghi gaumutra drinking…",1389477791544999937,139,2021-05-04 07:11:35,,,en,Twitter for Android,0,19,overeducated intellectual loving pluralist secular bengal sanghi gaumutra drinking
2811,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389477739904716804,140,2021-05-04 07:11:23,,,en,Twitter Web App,0,20,hopefully christian porter finally investigated trial prison foun
2812,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.” #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/OOXJlTjkwH",1389477220201156611,277,2021-05-04 07:09:19,,,en,Twitter for iPhone,0,0,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” tigraywarrapevictims weaponizedrape
2813,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389475363164606468,140,2021-05-04 07:01:56,,,en,Twitter for iPhone,0,20,hopefully christian porter finally investigated trial prison foun
2814,"RT @Priyank10450870: This is over-educated, most intellectual, most loving and pluralist and secular Bengal not a sanghi gaumutra drinking…",1389475357451907081,139,2021-05-04 07:01:55,,,en,Twitter for iPhone,0,19,overeducated intellectual loving pluralist secular bengal sanghi gaumutra drinking
2815,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389474842999541761,140,2021-05-04 06:59:52,,,en,Twitter for iPhone,0,20,hopefully christian porter finally investigated trial prison foun
2816,RT @WorkPsychol: #Edinburgh has clearly gone to the dogs. It used to be a city of culture 🥴 today they appointed a transwoman without any g…,1389474434285805573,140,2021-05-04 06:58:14,,,en,Twitter for Android,0,4,edinburgh clearly gone dog used city culture today appointed transwoman without
2817,"RT @March4justice_2: Saturday 29 May at 10 am.
#March4Justice-2 in Bega. Leaving from kisses lagoon. Ending in Littleton Gardens for an inf…",1389472445602570242,140,2021-05-04 06:50:20,,,en,Twitter for iPhone,0,8,saturday may marchjustice bega leaving kiss lagoon ending littleton garden inf
2818,"Saturday 29 May at 10 am.
#March4Justice-2 in Bega. Leaving from kisses lagoon. Ending in Littleton Gardens for an information/fun day.
Make one in your own communities.#DV #FamilyViolence #rape #bullying #EnoughIsEnough #March4Justice",1389472181390774275,235,2021-05-04 06:49:17,,,en,Twitter for iPhone,10,8,saturday may marchjustice bega leaving kiss lagoon ending littleton garden informationfun day make one communitiesdv familyviolence rape bullying enoughisenough marchjustice
2819,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1389472036875948033,143,2021-05-04 06:48:43,,,en,Twitter Web App,0,39,analogy fair boy also try girl amp leave preached wouldntxexxa
2820,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389471658348621824,140,2021-05-04 06:47:13,,,en,Twitter for iPhone,0,20,hopefully christian porter finally investigated trial prison foun
2821,"RT @PixelProject: #ART: Nationwide Participation of Students and Artists Sees the Beginning of a Big Social Movement, Unveiling the Grand V…",1389470339084832769,140,2021-05-04 06:41:58,,,en,Twitter for Android,0,2,art nationwide participation student artist see beginning big social movement unveiling grand
2822,RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe…,1389470132259332104,144,2021-05-04 06:41:09,,,en,Twitter for iPhone,0,14,current status police investigation amp
2823,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389469892122800131,140,2021-05-04 06:40:12,,,en,Twitter for iPad,0,20,hopefully christian porter finally investigated trial prison foun
2824,"Out to relieve herself, woman kidnapped &amp; gang raped in Gaibandha   #rape https://t.co/BApApF7agq",1389469876616527872,101,2021-05-04 06:40:08,,,en,Twitter Web App,1,0,relieve woman kidnapped amp gang raped gaibandha rape
2825,"RT @JusticeOzzie: @vanOnselenP Hopefully Christian Porter will have FINALLY been investigated by then, if not on trial or in prison if foun…",1389469369311260677,140,2021-05-04 06:38:07,,,en,Twitter for iPhone,0,20,hopefully christian porter finally investigated trial prison foun
2826,"RT @FauzziyahE: Definition of rape, according to the criminal code act (CAP 77) sec 357

#MelindaGates #after27 #billionares #marriage #cod…",1389469261069004803,140,2021-05-04 06:37:41,,,en,CodeAtt Bot,0,1,definition rape according criminal code act cap sec melindagates billionares marriage cod
2827,RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe…,1389469248406233090,144,2021-05-04 06:37:38,,,en,Twitter Web App,0,14,current status police investigation amp
2828,#Marilyn Manson accused of #rape and #torture by GOT #star; first #love fears she turned  - May 4 @ 2:35 AM ET https://t.co/E6w1XrHAsU,1389469244803493894,134,2021-05-04 06:37:37,,,en,PulpNews,0,0,marilyn manson accused rape torture got star first love fear turned may
2829,"RT @WesternSaharaQ: Brahim Ghali, leader of #Polisario, many cases are brought against him in #Spain for #torture, #rape, #genocide, but st…",1389469235810869249,140,2021-05-04 06:37:35,,,en,Twitter Web App,0,6,brahim ghali leader polisario many case brought spain torture rape genocide
2830,RT @MyArgue: #ScottyTheAnnouncer meets #BrittanyHiggins over sex /culture/ #rape in #Parliament. Both #AlanTudge &amp; #ChristianPorter slept w…,1389468700286361613,144,2021-05-04 06:35:27,,,en,Twitter Web App,0,28,scottytheannouncer meet brittanyhiggins sex culture rape parliament alantudge amp christianporter slept
2831,RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe…,1389468298421575681,144,2021-05-04 06:33:52,,,en,Twitter for iPhone,0,14,current status police investigation amp
2832,RT @JusticeOzzie: Ms Brittany Higgins : “At the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling…,1389468186001747969,140,2021-05-04 06:33:25,,,en,Twitter for iPad,0,279,brittany higgins “at start meeting scott morrison made concession sorry feeling
2833,"Definition of rape, according to the criminal code act (CAP 77) sec 357

#MelindaGates #after27 #billionares #marriage #code #rape  #CrimesAgainstWomen #writing #follow #engage #Divorce #WordOfTheDay #GeorgeFloyd #thoughts",1389468084096880643,222,2021-05-04 06:33:00,,,en,Twitter for Android,1,1,definition rape according criminal code act cap sec melindagates billionares marriage code rape crimesagainstwomen writing follow engage divorce wordoftheday georgefloyd thought
2834,"RT @PixelProject: #ART: Nationwide Participation of Students and Artists Sees the Beginning of a Big Social Movement, Unveiling the Grand V…",1389467967922999297,140,2021-05-04 06:32:33,,,en,Twitter for iPhone,0,2,art nationwide participation student artist see beginning big social movement unveiling grand
2836,"#ART: Nationwide Participation of Students and Artists Sees the Beginning of a Big Social Movement, Unveiling the Grand Virtual Art for Freedom Gallery

https://t.co/mukws9d204

Link to art exhibit:  https://t.co/PXNCNAp5mh

#VAW #Art #DomesticViolence #Rape #Femicide",1389467326462926850,268,2021-05-04 06:30:00,,,en,TweetDeck,0,2,art nationwide participation student artist see beginning big social movement unveiling grand virtual art freedom gallery link art exhibit vaw art domesticviolence rape femicide
2837,RT @findyrPath: No does not mean try harder. Free resources are available for survivors of #rape and #sexualviolence in #Nigeria. You do no…,1389466994290958336,140,2021-05-04 06:28:41,,,en,Twitter for Android,0,13,mean try harder free resource available survivor rape sexualviolence nigeria
